"protein_name","mri_beta","mri_p","mri_adj_p_sig","ct1_beta","ct_p","ct_adj_p_sig","sig_both","estimate_pnpla3","p.value_pnpla3","pro_sig","estimate_tm6sf2","estimate_hsd17b13","p.value_tm6sf2","p.value_hsd17b13","t_sig","h_sig","gene_description","Liver","Expression_Category","level","estimate_hcc","p.value_hcc","estimate_cirr","p.value_cirr","CellType","enriched","estimate_bmi","p.value_bmi","estimate_alc","p.value_alc"
"il13ra2",-0.0053777132974231,0.662857776914427,"no",-0.0150108517540205,0.277584727773404,"no","no",0.000135652073197146,0.957514316331873,"no",0.000876118245069636,-0.00218473882821757,0.588843283170034,0.422765911023503,"no","no","The protein encoded by this gene is closely related to Il13RA1,
a subuint of the interleukin 13 receptor complex.
This protein binds IL13 with high affinity,
but lacks cytoplasmic domain,
and does not appear to function as a signal mediator.
It is reported to play a role in the internalization of IL13.
[provided by RefSeq,
Jul 2008].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: AK291957.1,
Y08768.1 [ECO:0000332]; RNAseq introns: mixed/partial sample support SAMEA1966682,
SAMEA1968189 [ECO:0000350].
 RefSeq Attributes: MANE Ensembl match: ENST00000243213.2/ ENSP00000243213.1; RefSeq Select criteria: based on conservation,
expression,
longest protein.",0.689331,"Broadly expressed","low",0.133535622897274,0.225153921171907,-0.0155650424389811,0.805650693840605,"Central_venous_LSECs","EC-enriched",-0.0238530347697017,0.251725325275469,0.00438079832752887,0.376356121865394
"il15",0.0311052844465291,0.0211212911113449,"no",0.00633712334880532,0.676900040973781,"no","no",0.00126289996382055,0.622266228145453,"no",-0.000185127573197304,0.0015963275555234,0.909676052973921,0.560698880764638,"no","no","The protein encoded by this gene is a cytokine that regulates T and natural killer cell activation and proliferation.
This cytokine and interleukine 2 share many biological activities.
They are found to bind common hematopoietin receptor subunits,
and may compete for the same receptor,
and thus negatively regulate each other's activity.
The number of CD8+ memory cells is shown to be controlled by a balance between this cytokine and IL2.
This cytokine induces the activation of JAK kinases,
as well as the phosphorylation and activation of transcription activators STAT3,
STAT5,
and STAT6.
Studies of the mouse counterpart suggested that this cytokine may increase the expression of apoptosis inhibitor BCL2L1/BCL-x(L),
possibly through the transcription activation activity of STAT6,
and thus prevent apoptosis.
Alternatively spliced transcript variants of this gene have been reported.
[provided by RefSeq,
Feb 2011].",0.665605,"Broadly expressed","low",0.421850123441806,0.000140598618716696,0.412226769760038,1.14641481700136e-10,"Non-inflammatory_Macrophage","Immune-enriched",0.107245724849223,3.05764749984868e-07,0.0832581443492533,1.87511435836402e-62
"il15ra",0.00369705606826237,0.783865387665708,"no",0.0288215364372743,0.057532368368258,"no","no",0.00690835243369983,0.00786443185246019,"no",0.000935403141681686,-0.00310805265138877,0.57185135157074,0.26391806229906,"no","no","This gene encodes a cytokine receptor that specifically binds interleukin 15 (IL15) with high affinity.
The receptors of IL15 and IL2 share two subunits,
IL2R beta and IL2R gamma.
This forms the basis of many overlapping biological activities of IL15 and IL2.
The protein encoded by this gene is structurally related to IL2R alpha,
an additional IL2-specific alpha subunit necessary for high affinity IL2 binding.
Unlike IL2RA,
IL15RA is capable of binding IL15 with high affinity independent of other subunits,
which suggests distinct roles between IL15 and IL2.
This receptor is reported to enhance cell proliferation and expression of apoptosis inhibitor BCL2L1/BCL2-XL and BCL2.
Multiple alternatively spliced transcript variants of this gene have been reported.[provided by RefSeq,
Apr 2010].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: RNAseq introns: mixed sample support SAMEA1965299,
SAMEA1966682 [ECO:0006172].",7.74349,"Broadly expressed","low",0.572721722559047,6.83967240924778e-07,0.450881223456957,8.39821171869757e-12,"Erythroid_Cells","Immune-enriched",0.351545490270836,1.09410504186425e-61,-0.0623112774638196,1.2623421226962e-34
"il16",0.184348337029029,3.16929377838939e-42,"yes",0.156511477803703,1.84546253934129e-24,"yes","yes",0.00146195909314223,0.573187644138055,"no",-0.00429354555519435,0.000895561281556546,0.00934343604116285,0.747124000965549,"no","no","The protein encoded by this gene is a pleiotropic cytokine that functions as a chemoattractant,
a modulator of T cell activation,
and an inhibitor of HIV replication.
The signaling process of this cytokine is mediated by CD4.
The product of this gene undergoes proteolytic processing,
which is found to yield two functional proteins.
The cytokine function is exclusively attributed to the secreted C-terminal peptide,
while the N-terminal product may play a role in cell cycle control.
Caspase 3 is reported to be involved in the proteolytic processing of this protein.
Alternate splicing results in multiple transcript variants.
[provided by RefSeq,
Feb 2010].",1.35866,"Broadly expressed","low",0.308252825193868,0.00738034110258209,0.232707040305114,0.000410834615462435,"Plasma_Cells","Immune-enriched",1.23639609187224,7.31217155845045e-322,-0.0640365630220308,1.90257104677435e-36
"il17a",-0.00568541735622204,0.666460771276712,"no",0.0144154020780383,0.332560750316946,"no","no",0.00459297813468356,0.0716227435927305,"no",-0.00147351923187023,0.000588482698118103,0.363913292543604,0.829255847922776,"no","no","This gene is a member of the IL-17 receptor family which includes five members (IL-17RA-E) and the encoded protein is a proinflammatory cytokine produced by activated T cells.
IL-17A-mediated downstream pathways induce the production of inflammatory molecules,
chemokines,
antimicrobial peptides,
and remodeling proteins.
The encoded protein elicits crucial impacts on host defense,
cell trafficking,
immune modulation,
and tissue repair,
with a key role in the induction of innate immune defenses.
This cytokine stimulates non-hematopoietic cells and promotes chemokine production thereby attracting myeloid cells to inflammatory sites.
This cytokine also regulates the activities of NF-kappaB and mitogen-activated protein kinases and can stimulate the expression of IL6 and cyclooxygenase-2 (PTGS2/COX-2),
as well as enhance the production of nitric oxide (NO).
IL-17A plays a pivotal role in various infectious diseases,
inflammatory and autoimmune disorders,
and cancer.
High levels of this cytokine are associated with several chronic inflammatory diseases including rheumatoid arthritis,
psoriasis and multiple sclerosis.
The lung damage induced by the severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is to a large extent,
a result of the inflammatory response promoted by cytokines such as IL17A.
[provided by RefSeq,
Sep 2020].
 Sequence Note: This RefSeq record was created from transcript and genomic sequence data to make the sequence consistent with the reference genome assembly.
The genomic coordinates used for the transcript record were based on transcript alignments.
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: U32659.1,
Z58820.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA2142670,
SAMEA2144335 [ECO:0000348].
 RefSeq Attributes: coronavirus related: involved in cytokine storm inflammatory response; MANE Ensembl match: ENST00000648244.1/ ENSP00000497968.1; RefSeq Select criteria: based on single protein-coding transcript.",0,"Not expressed in liver","not expressed",0.202436468575038,0.0669710776008609,0.355557005136691,2.43626291375673e-08,"gamma-delta_T_Cells_2","Immune-enriched",0.0724490917686055,0.000505015174732317,-0.0318791116076037,1.24305327553644e-10
"il17c",0.0189286207912005,0.161966462340376,"no",0.0675137243373638,7.73106426851302e-06,"yes","no",0.00574828565980681,0.0262724029918369,"no",-0.000281516524180756,-0.00555381746895394,0.864255903935641,0.0448618312391704,"no","no","The protein encoded by this gene is a T cell-derived cytokine that shares the sequence similarity with IL17.
This cytokine was reported to stimulate the release of tumor necrosis factor alpha and interleukin 1 beta from a monocytic cell line.
The expression of this cytokine was found to be restricted to activated T cells.
[provided by RefSeq,
Jul 2008].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: AY358471.1,
AF152099.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA1968189,
SAMEA2163459 [ECO:0000348].
 RefSeq Attributes: MANE Ensembl match: ENST00000244241.5/ ENSP00000244241.4; RefSeq Select criteria: based on single protein-coding transcript.",0,"Not expressed in liver","not expressed",0.408462993982067,0.000362648814793637,0.407224243583388,7.69745937175312e-10,"Cholangiocytes","Cholangiocyte-enriched",0.433982355229696,4.35723571610733e-94,-0.0268430763946841,1.03445936268446e-07
"il17d",-0.0369450194359458,0.00893977602215162,"no",-0.0119634168672038,0.449490447034515,"no","no",0.00649138965504887,0.0184422983176137,"no",-0.0025343100026862,-0.0025171542370162,0.148367043655897,0.39322944917082,"no","no","The protein encoded by this gene is a cytokine that shares the sequence similarity with IL17.
The treatment of endothelial cells with this cytokine has been shown to stimulate the production of other cytokines including IL6,
IL8 and CSF2/ GM-CSF.
The increased expression of IL8 induced by this cytokine was found to be NF-kappa B-dependent.
[provided by RefSeq,
Jul 2008].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: SRR3476690.20088.1 [ECO:0000332].",0.291595,"Not expressed in liver","not expressed",0.366934669794864,0.00233554347144946,0.144455019201812,0.0382355190680274,"NK-like_Cells","Immune-enriched",-0.0469973863983876,0.0368184580288032,-0.0342267519239857,1.84410217615487e-10
"il17f",0.00490867530849062,0.707715009585463,"no",0.0156009190241899,0.290720266382162,"no","no",0.00268565976471327,0.291802777425899,"no",-0.00195342354174849,-0.00218078585133647,0.228382027289472,0.423842656867848,"no","no","The protein encoded by this gene is a cytokine that shares sequence similarity with IL17.
This cytokine is expressed by activated T cells,
and has been shown to stimulate the production of several other cytokines,
including IL6,
IL8,
and CSF2/GM_CSF.
This cytokine is also found to inhibit the angiogenesis of endothelial cells and induce endothelial cells to produce IL2,
TGFB1/TGFB,
and monocyte chemoattractant protein-1.
[provided by RefSeq,
Jul 2008].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: BC070124.1,
CD639406.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA1966682,
SAMEA2142670 [ECO:0000348].
 RefSeq Attributes: MANE Ensembl match: ENST00000336123.5/ ENSP00000337432.4; RefSeq Select criteria: based on manual assertion,
conservation,
expression,
longest protein.",0,"Not expressed in liver","not expressed",0.349519956417778,0.00154302041474648,0.344563107711175,6.53614646721256e-08,NA,NA,0.141306982345459,1.10808636820403e-11,-0.00904756198533129,0.06783130659726
"il17ra",-0.00935351590613284,0.486730724977684,"no",0.0109054442522913,0.471699779485279,"no","no",0.001728534399602,0.498186256516726,"no",-0.00221921356829465,-0.00428570345784739,0.171894146023072,0.116623765850072,"no","no","Interleukin 17A (IL17A) is a proinflammatory cytokine secreted by activated T-lymphocytes.
It is a potent inducer of the maturation of CD34-positive hematopoietic precursors into neutrophils.
The transmembrane protein encoded by this gene (interleukin 17A receptor; IL17RA) is a ubiquitous type I membrane glycoprotein that binds with low affinity to interleukin 17A.
Interleukin 17A and its receptor play a pathogenic role in many inflammatory and autoimmune diseases such as rheumatoid arthritis.
Like other cytokine receptors,
this receptor likely has a multimeric structure.
Alternative splicing results in multiple transcript variants encoding different isoforms.
[provided by RefSeq,
Feb 2014].",4.07619,"Broadly expressed","low",0.326347417305103,0.00348847022560259,0.381717993113469,2.47074885864979e-09,"Inflammatory_Macrophage","Immune-enriched",0.119865918360921,9.15510480040016e-09,-0.036758554838092,1.83774304504505e-13
"il17rb",-0.208065772761046,3.19675066627967e-52,"yes",-0.127442841929226,1.6351244232787e-16,"yes","yes",0.00653458507194401,0.0120196984455258,"no",0.00143187874112334,-0.0113377200131694,0.387294116537174,4.66893037921812e-05,"no","no","The protein encoded by this gene is a cytokine receptor.
This receptor specifically binds to IL17B and IL17E,
but does not bind to IL17 and IL17C.
This receptor has been shown to mediate the activation of NF-kappaB and the production of IL8 induced by IL17E.
The expression of the rat counterpart of this gene was found to be significantly up-regulated during intestinal inflammation,
which suggested the immunoregulatory activity of this receptor.
[provided by RefSeq,
Jul 2008].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: SRR5189667.254406.1,
SRR1803615.62904.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA1965299,
SAMEA1966682 [ECO:0000348].
 RefSeq Attributes: MANE Ensembl match: ENST00000288167.8/ ENSP00000288167.3; RefSeq Select criteria: based on single protein-coding transcript.",25.8266,"Broadly expressed","medium-low",0.174713456230346,0.129852434879783,0.0103716079823924,0.875838165927772,"Hepatocyte_5","Hepatocyte-enriched",-0.911121234417396,7.31217155845045e-322,-0.118920740037886,6.76256726325898e-123
"il18",0.149787297771044,1.4658444247913e-28,"yes",0.151060233018769,2.72536192812208e-23,"yes","yes",0.00305682184134581,0.242188562178158,"no",0.00176851685315648,-0.00285542770976484,0.287804710222588,0.307387975494849,"no","no","The protein encoded by this gene is a proinflammatory cytokine of the IL-1 family that is constitutively found as a precursor within the cytoplasm of a variety of cells including macrophages and keratinocytes.
The inactive IL-18 precursor is processed to its active form by caspase-1,
and is capable of stimulating interferon gamma production,
and of regulating both T helper (Th) 1 and Th2 responses.
This cytokine has been implicated in the injury of different organs,
and in potentially fatal conditions characterized by a cytokine storm.
In humans,
IL-18 gene is located on chromosome 11.
Alternatively spliced transcript variants encoding different isoforms have been found for this gene.[provided by RefSeq,
Aug 2020].",2.15173,"Broadly expressed","low",0.380506828697201,0.00101125708398235,0.597604108296418,2.35668435726594e-19,"Non-inflammatory_Macrophage","Immune-enriched",0.798876285999799,2.5395747798343e-310,-0.0246844747025133,1.47028562122747e-06
"il18bp",0.0476153664915447,0.000746927727670913,"no",0.12477669957433,5.50532020683005e-15,"yes","no",0.0121940584348371,4.75866436781077e-06,"yes",0.00284464734481383,-0.00216692667913072,0.0936356126879014,0.447527962130479,"no","no","The protein encoded by this gene functions as an inhibitor of the proinflammatory cytokine,
IL18.
It binds IL18,
prevents the binding of IL18 to its receptor,
and thus inhibits IL18-induced IFN-gamma production,
resulting in reduced T-helper type 1 immune responses.
This protein is constitutively expressed and secreted in mononuclear cells.
Elevated level of this protein is detected in the intestinal tissues of patients with Crohn's disease.
Alternatively spliced transcript variants encoding different isoforms have been described for this gene.
[provided by RefSeq,
Feb 2011].",4.01648,"Broadly expressed","low",0.829371611279735,1.35635267005772e-12,0.970058444024236,1.73670737309377e-48,"Non-inflammatory_Macrophage","Immune-enriched",0.578802796881984,1.10660121379269e-156,-0.103059236229039,1.32653904472565e-87
"il18r1",0.261669828230993,1.20120368237379e-86,"yes",0.225899969907088,4.76391809791598e-51,"yes","yes",0.00606627953550919,0.0186944653930187,"no",-0.00102023904992692,-0.00195530743660826,0.534415051357231,0.478844870565627,"no","no","The protein encoded by this gene is a cytokine receptor that belongs to the interleukin 1 receptor family.
This receptor specifically binds interleukin 18 (IL18),
and is essential for IL18 mediated signal transduction.
IFN-alpha and IL12 are reported to induce the expression of this receptor in NK and T cells.
This gene along with four other members of the interleukin 1 receptor family,
including IL1R2,
IL1R1,
ILRL2 (IL-1Rrp2),
and IL1RL1 (T1/ST2),
form a gene cluster on chromosome 2q.
Alternatively spliced transcript variants encoding different isoforms have been found for this gene.
[provided by RefSeq,
Sep 2013].
 Sequence Note: The RefSeq transcript and protein were derived from genomic sequence to make the sequence consistent with the reference genome assembly.
The genomic coordinates used for the transcript record were based on alignments.
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: SRR1660809.69349.1,
DRR138517.517864.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA1965299,
SAMEA1966682 [ECO:0000348].",4.50651,"Broadly expressed","low",0.885159684349309,5.74756097688317e-15,0.895001480098159,4.54852236381744e-43,"alpha-beta_T_Cells","Immune-enriched",1.47945714934165,7.31217155845045e-322,-0.0900683856278447,1.87582340966539e-70
"il18rap",-0.00208392681351058,0.879091562956416,"no",-0.0116565544706007,0.450231697656024,"no","no",0.00856614986854296,0.000873822607474529,"no",-0.000695920736640346,-0.00124696276140721,0.671018913509987,0.650803827673833,"no","no","The protein encoded by this gene is an accessory subunit of the heterodimeric receptor for interleukin 18 (IL18),
a proinflammatory cytokine involved in inducing cell-mediated immunity.
This protein enhances the IL18-binding activity of the IL18 receptor and plays a role in signaling by IL18.
Mutations in this gene are associated with Crohn's disease and inflammatory bowel disease,
and susceptibility to celiac disease and leprosy.
Alternatively spliced transcript variants of this gene have been described,
but their full-length nature is not known.
[provided by RefSeq,
Feb 2014].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: CDS exon combination: BC106764.2 [ECO:0000331]; RNAseq introns: single sample supports all introns SAMEA2142670,
SAMEA2146236 [ECO:0000348].",1.85055,"Broadly expressed","low",0.123158973642277,0.252822661700641,0.136332018634389,0.0287548977913117,"gamma-delta_T_Cells_1","Immune-enriched",-0.0482979687622617,0.0216317945651794,-0.00499809049289101,0.319229679169867
"il19",0.0269778079463558,0.0423910649999565,"no",0.0936276044135156,3.77232470281356e-10,"yes","no",0.00517354067706304,0.0464661809278008,"no",-0.00277361167999437,-0.00183875294380033,0.0935544767798656,0.508495350511081,"no","no","The protein encoded by this gene is a cytokine that belongs to the IL10 cytokine subfamily.
This cytokine is found to be preferentially expressed in monocytes.
It can bind the IL20 receptor complex and lead to the activation of the signal transducer and activator of transcription 3 (STAT3).
A similar cytokine in mouse is reported to up-regulate the expression of IL6 and TNF-alpha and induce apoptosis,
which suggests a role of this cytokine in inflammatory responses.
Alternatively spliced transcript variants encoding the distinct isoforms have been described.
[provided by RefSeq,
Jul 2008].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: CDS exon combination: AY040367.1 [ECO:0000331].
 RefSeq Attributes: CDS uses downstream in-frame AUG: upstream AUG and CDS extension is not conserved.",0,"Not expressed in liver","not expressed",0.519645707843848,5.11664335027721e-06,0.372741194692682,1.92190267957008e-08,NA,NA,0.368364883965778,1.18391539401302e-67,-0.0127010015440995,0.0121675571501267
"il1a",0.0475036894025956,0.000356220070404576,"no",0.0235169456062062,0.117120676575896,"no","no",0.000663825769970804,0.794332780763396,"no",0.00170408209212648,-0.000814983835514168,0.293126378343154,0.764919997063542,"no","no","The protein encoded by this gene is a member of the interleukin 1 cytokine family.
This cytokine is a pleiotropic cytokine involved in various immune responses,
inflammatory processes,
and hematopoiesis.
This cytokine is produced by monocytes and macrophages as a proprotein,
which is proteolytically processed and released in response to cell injury,
and thus induces apoptosis.
This gene and eight other interleukin 1 family genes form a cytokine gene cluster on chromosome 2.
It has been suggested that the polymorphism of these genes is associated with rheumatoid arthritis and Alzheimer's disease.
[provided by RefSeq,
Jul 2008].
 Sequence Note: The RefSeq transcript and protein were derived from genomic sequence to make the sequence consistent with the reference genome assembly.
The genomic coordinates used for the transcript record were based on alignments.
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: SRR1163655.592829.1 [ECO:0000332]; RNAseq introns: mixed sample support SAMEA1965299,
SAMEA1966682 [ECO:0006172].
 RefSeq Attributes: coronavirus related: involved in cytokine storm inflammatory response.",0,"Not expressed in liver","not expressed",0.172253655541674,0.1111634875288,0.0902068097524718,0.148413533097534,NA,NA,0.062209859441012,0.00280054996814497,0.00162853183123635,0.743508118140361
"il1b",0.0600353233593434,5.33906634808405e-06,"yes",0.0509958624153347,0.000581677002625711,"no","no",-0.00321297148096152,0.207636685285936,"no",-0.00106336741653848,-0.00250488381410809,0.512374645745602,0.358695331786115,"no","no","The protein encoded by this gene is a member of the interleukin 1 cytokine family.
This cytokine is produced by activated macrophages as a proprotein,
which is proteolytically processed to its active form by caspase 1 (CASP1/ICE).
This cytokine is an important mediator of the inflammatory response,
and is involved in a variety of cellular activities,
including cell proliferation,
differentiation,
and apoptosis.
The induction of cyclooxygenase-2 (PTGS2/COX2) by this cytokine in the central nervous system (CNS) is found to contribute to inflammatory pain hypersensitivity.
Similarly,
IL-1B has been implicated in human osteoarthritis pathogenesis.
Patients with severe Coronavirus Disease 2019 (COVID-19) present elevated levels of pro-inflammatory cytokines such as IL-1B in bronchial alveolar lavage fluid samples.
The lung damage induced by the Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) is to a large extent,
a result of the inflammatory response promoted by cytokines such as IL-1B.
This gene and eight other interleukin 1 family genes form a cytokine gene cluster on chromosome 2.
[provided by RefSeq,
Jul 2020].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: SRR5189655.109183.1,
SRR5189652.136888.1 [ECO:0000332]; RNAseq introns: mixed/partial sample support SAMEA1965299,
SAMEA1966682 [ECO:0000350].
 RefSeq Attributes: coronavirus related: involved in cytokine storm inflammatory response; MANE Ensembl match: ENST00000263341.7/ ENSP00000263341.2; RefSeq Select criteria: based on conservation,
expression,
longest protein.",0.507763,"Broadly expressed","low",0.163424787298436,0.140232804315766,0.0557585905998064,0.381082690670643,"Inflammatory_Macrophage","Immune-enriched",0.343439926328855,3.64321503702515e-61,-0.0143525691735878,0.00394259302146783
"il1r1",-0.104958602474566,2.63130438480941e-14,"yes",-0.0210606382121707,0.173431404001136,"no","no",0.000512758331977043,0.841700330744601,"no",-0.00133356793279826,-0.000878654988790685,0.414506216489472,0.749153767221941,"no","no","This gene encodes a cytokine receptor that belongs to the interleukin-1 receptor family.
The encoded protein is a receptor for interleukin-1 alpha,
interleukin-1 beta,
and interleukin-1 receptor antagonist.
It is an important mediator involved in many cytokine-induced immune and inflammatory responses.
This gene is located in a cluster of related cytokine receptor genes on chromosome 2q12.
[provided by RefSeq,
Dec 2013].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: AK314433.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA1965299,
SAMEA1968540 [ECO:0000348].",22.6486,"Broadly expressed","medium-low",0.637642133802937,1.93025975818225e-08,0.733539002754981,2.27438031143817e-29,"Portal_endothelial_Cells","EC-enriched",-0.344098830221663,1.36106463501161e-60,-0.0844977035418036,5.09572886822262e-63
"il1r2",0.122323354005542,6.61625003449744e-19,"yes",0.0661883630931006,2.21964834441324e-05,"no","no",0.0151269715009103,4.24440418827531e-09,"yes",0.00342489158214224,0.00425361931425891,0.0367004095061473,0.122806303851767,"no","no","The protein encoded by this gene is a cytokine receptor that belongs to the interleukin 1 receptor family.
This protein binds interleukin alpha (IL1A),
interleukin beta (IL1B),
and interleukin 1 receptor,
type I(IL1R1/IL1RA),
and acts as a decoy receptor that inhibits the activity of its ligands.
Interleukin 4 (IL4) is reported to antagonize the activity of interleukin 1 by inducing the expression and release of this cytokine.
This gene and three other genes form a cytokine receptor gene cluster on chromosome 2q12.
Alternative splicing results in multiple transcript variants and protein isoforms.
Alternative splicing produces both membrane-bound and soluble proteins.
A soluble protein is also produced by proteolytic cleavage.
[provided by RefSeq,
May 2012].",3.16415,"Broadly expressed","low",0.491776357800014,9.33524938771003e-06,0.679463859956788,5.81265385964871e-26,"Inflammatory_Macrophage","Immune-enriched",0.48266998932282,6.89163038375804e-117,0.108138238980163,4.63809397620147e-100
"il1rap",-0.174816261518272,2.76822356281172e-36,"yes",-0.143096965754579,2.86039021491664e-20,"yes","yes",-0.0108252420584033,3.72214909566416e-05,"no",-0.00531813507095623,0.00486626330150671,0.00145906897826373,0.0832728096396661,"no","no","This gene encodes a component of the interleukin 1 receptor complex,
which initiates signalling events that result in the activation of interleukin 1-responsive genes.
Alternative splicing of this gene results in membrane-bound and soluble isoforms differing in their C-terminus.
The ratio of soluble to membrane-bound forms increases during acute-phase induction or stress.
[provided by RefSeq,
Jul 2018].",13.5693,"Broadly expressed","medium-low",-0.553759194637277,1.01082742780009e-06,-0.676909800986607,2.33384338104878e-24,"Hepatocyte_6","Hepatocyte-enriched",-0.906175188242119,7.31217155845045e-322,-0.00397184912265675,0.439715165002896
"il1rl1",-0.004602561580615,0.748987528114651,"no",0.0125224639674873,0.43941012595766,"no","no",0.00813945633879902,0.00287408919326652,"no",0.00131585363948334,-0.00452376809960267,0.449042732303199,0.121656978721527,"no","no","The protein encoded by this gene is a member of the interleukin 1 receptor family.
Studies of the similar gene in mouse suggested that this receptor can be induced by proinflammatory stimuli,
and may be involved in the function of helper T cells.
This gene,
interleukin 1 receptor,
type I (IL1R1),
interleukin 1 receptor,
type II (IL1R2) and interleukin 1 receptor-like 2 (IL1RL2) form a cytokine receptor gene cluster in a region mapped to chromosome 2q12.
Alternative splicing of this gene results in multiple transcript variants.
[provided by RefSeq,
Jul 2008].",2.32045,"Broadly expressed","low",0.6044180313469,2.94098797194688e-07,0.777733054509567,2.28839329490046e-30,"Hepatic_Stellate_Cells","Stellate cells-enriched",0.171876157211371,1.30020384628603e-14,0.0436969184024126,2.57264662048335e-16
"il1rl2",0.0449324088366978,0.000996364955445959,"no",0.00790155463850506,0.608653249663922,"no","no",0.00851888161905382,0.00119347295701368,"no",-0.00463465668555976,-0.0118023821875881,0.00561506980083196,2.73268778746576e-05,"no","no","The protein encoded by this gene is a member of the interleukin 1 receptor family.
An experiment with transient gene expression demonstrated that this receptor was incapable of binding to interleukin 1 alpha and interleukin 1 beta with high affinity.
This gene and four other interleukin 1 receptor family genes,
including interleukin 1 receptor,
type I (IL1R1),
interleukin 1 receptor,
type II (IL1R2),
interleukin 1 receptor-like 1 (IL1RL1),
and interleukin 18 receptor 1 (IL18R1),
form a cytokine receptor gene cluster in a region mapped to chromosome 2q12.
[provided by RefSeq,
Jul 2008].",1.73016,"Broadly expressed","low",0.186556514224979,0.100604235644648,0.0825352785098902,0.208351790165555,"Inflammatory_Macrophage","Immune-enriched",0.385255663779144,4.27034196512062e-72,-0.162387670030127,3.84674182519743e-226
"il1rn",0.331085587878499,8.3253571111311e-146,"yes",0.277560196122081,1.23665238629659e-80,"yes","yes",0.0108010597630232,2.71286286167137e-05,"no",0.00143266260426097,-0.00400036407677068,0.381941622555395,0.146505635055633,"no","no","The protein encoded by this gene is a member of the interleukin 1 cytokine family.
This protein inhibits the activities of interleukin 1,
alpha (IL1A) and interleukin 1,
beta (IL1B),
and modulates a variety of interleukin 1 related immune and inflammatory responses,
particularly in the acute phase of infection and inflammation.
This gene and five other closely related cytokine genes form a gene cluster spanning approximately 400 kb on chromosome 2.
A polymorphism of this gene is reported to be associated with increased risk of osteoporotic fractures and gastric cancer.
Several alternatively spliced transcript variants encoding distinct isoforms have been reported.
[provided by RefSeq,
Aug 2020].
 Publication Note:  This RefSeq record includes a subset of the publications that are available for this gene.
Please see the Gene record to access additional publications.
 Evidence Data: Transcript exon combination: BC009745.2,
SRR11853564.15950.1 [ECO:0000332]; RNAseq introns: single sample supports all introns SAMEA1968189,
SAMEA1968540 [ECO:0000348].
 RefSeq Attributes: coronavirus related: involved in immune response or antiviral activity.",38.6072,"Broadly expressed","medium-low",0.545900513507574,1.23022654183302e-06,0.780313190593854,1.70327782881433e-34,"Hepatocyte_3","Hepatocyte-enriched",2.10345025081609,7.31217155845045e-322,-0.0734699011525834,4.38792196336644e-48
